FID,id,tyyppi,nimi,teksti,kiinnitys,kuvaus_pvm,katselusuunta,x,y,z,datanomistaja,paivitetty_tietopalveluun,geom
liikennemerkkipilotti_liikennemerkit.7577,7577,312,Moottorikäyttöisellä ajoneuvolla ajo kielletty,,Pole,09.10.2015,100,25492186.015,6672316.647,19.923,Helsinki/MAKA,2018-11-20,POINT (6672316.647 25492186.015)
liikennemerkkipilotti_liikennemerkit.7578,7578,Unclassified,Luokittelematon,,Pole,09.10.2015,77,25497796.14,6671372.981,5.15,Helsinki/MAKA,2018-11-20,POINT (6671372.981 25497796.14)
liikennemerkkipilotti_liikennemerkit.7579,7579,511,Suojatie,,Pole,09.10.2015,180,25492161.048,6672315.274,19.542,Helsinki/MAKA,2018-11-20,POINT (6672315.274 25492161.048)
liikennemerkkipilotti_liikennemerkit.7580,7580,511,Suojatie,,Pole,20.10.2015,348,25495357.217,6674095.345,12.803,Helsinki/MAKA,2018-11-20,POINT (6674095.345 25495357.217)
liikennemerkkipilotti_liikennemerkit.7581,7581,373,Pysäköintikieltoalue,,Pole,09.10.2015,274,25492159.032,6672311.885,19.304,Helsinki/MAKA,2018-11-20,POINT (6672311.885 25492159.032)
liikennemerkkipilotti_liikennemerkit.7582,7582,641,N/A,unreadable,Pole,09.10.2015,123,25492185.763,6672298.122,19.039,Helsinki/MAKA,2018-11-20,POINT (6672298.122 25492185.763)
liikennemerkkipilotti_liikennemerkit.7583,7583,531,Paikallisliikenteen linja-auton pysäkki,,Other,20.10.2015,345,25495358.444,6674133.053,13.167,Helsinki/MAKA,2018-11-20,POINT (6674133.053 25495358.444)
liikennemerkkipilotti_liikennemerkit.7584,7584,521a,Ajoneuvojen sijoitus pysäköintipaikalla,,Pole,09.10.2015,258,25493059.556,6671467.431,3.951,Helsinki/MAKA,2018-11-20,POINT (6671467.431 25493059.556)
liikennemerkkipilotti_liikennemerkit.7585,7585,Unclassified,Luokittelematon,,Pole,06.10.2015,1,25497185.821,6672966.007,9.279,Helsinki/MAKA,2018-11-20,POINT (6672966.007 25497185.821)
liikennemerkkipilotti_liikennemerkit.7586,7586,Unclassified,Luokittelematon,,Pole,09.10.2015,81,25497252.992,6671458.435,7.971,Helsinki/MAKA,2018-11-20,POINT (6671458.435 25497252.992)
liikennemerkkipilotti_liikennemerkit.7587,7587,417,Liikenteen jakaja,,Pole,20.10.2015,258,25495353.986,6674088.569,11.041,Helsinki/MAKA,2018-11-20,POINT (6674088.569 25495353.986)
liikennemerkkipilotti_liikennemerkit.7588,7588,Unclassified,Luokittelematon,,Pole,09.10.2015,81,25492177.748,6672322.781,18.998,Helsinki/MAKA,2018-11-20,POINT (6672322.781 25492177.748)
liikennemerkkipilotti_liikennemerkit.7589,7589,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,09.10.2015,274,25492158.982,6672311.915,18.788,Helsinki/MAKA,2018-11-20,POINT (6672311.915 25492158.982)
liikennemerkkipilotti_liikennemerkit.7590,7590,855a,Maksullinen pysäköinti,9-17,Pole,09.10.2015,74,25497796.151,6671373.013,5.353,Helsinki/MAKA,2018-11-20,POINT (6671373.013 25497796.151)
liikennemerkkipilotti_liikennemerkit.7591,7591,715,N/A,,Pole,20.10.2015,351,25495365.208,6674102.642,13.15,Helsinki/MAKA,2018-11-20,POINT (6674102.642 25495365.208)
liikennemerkkipilotti_liikennemerkit.7592,7592,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,09.10.2015,274,25492158.812,6672311.87,17.462,Helsinki/MAKA,2018-11-20,POINT (6672311.87 25492158.812)
liikennemerkkipilotti_liikennemerkit.7593,7593,Unclassified,Luokittelematon,,Pole,09.10.2015,81,25493081.728,6671479.924,4.852,Helsinki/MAKA,2018-11-20,POINT (6671479.924 25493081.728)
liikennemerkkipilotti_liikennemerkit.7594,7594,856a,Pysäköintikiekon käyttövelvollisuus,4h 8-20,Pole,09.10.2015,341,25492171.982,6672317.319,19.358,Helsinki/MAKA,2018-11-20,POINT (6672317.319 25492171.982)
liikennemerkkipilotti_liikennemerkit.7595,7595,Unclassified,Luokittelematon,,Pole,09.10.2015,339,25492171.961,6672317.284,19.038,Helsinki/MAKA,2018-11-20,POINT (6672317.284 25492171.961)
liikennemerkkipilotti_liikennemerkit.7596,7596,511,Suojatie,,Pole,09.10.2015,351,25492174.816,6672314.019,19.789,Helsinki/MAKA,2018-11-20,POINT (6672314.019 25492174.816)
liikennemerkkipilotti_liikennemerkit.7597,7597,511,Suojatie,,Wall,06.10.2015,176,25497175.883,6672992.108,11.718,Helsinki/MAKA,2018-11-20,POINT (6672992.108 25497175.883)
liikennemerkkipilotti_liikennemerkit.7598,7598,371,Pysäyttäminen kielletty,,Wall,06.10.2015,176,25497175.827,6672992.153,11.133,Helsinki/MAKA,2018-11-20,POINT (6672992.153 25497175.827)
liikennemerkkipilotti_liikennemerkit.7599,7599,Unclassified,Luokittelematon,,Lightpole,09.10.2015,186,25496714.263,6671260.378,4.793,Helsinki/MAKA,2018-11-20,POINT (6671260.378 25496714.263)
liikennemerkkipilotti_liikennemerkit.7600,7600,511,Suojatie,,Pole,09.10.2015,62,25496178.97,6671266.154,5.529,Helsinki/MAKA,2018-11-20,POINT (6671266.154 25496178.97)
liikennemerkkipilotti_liikennemerkit.7601,7601,372,Pysäköinti kielletty,,Pole,20.10.2015,351,25495365.205,6674102.665,12.101,Helsinki/MAKA,2018-11-20,POINT (6674102.665 25495365.205)
liikennemerkkipilotti_liikennemerkit.7602,7602,572,N/A,,Pole,09.10.2015,72,25492196.052,6672316.328,19.347,Helsinki/MAKA,2018-11-20,POINT (6672316.328 25492196.052)
liikennemerkkipilotti_liikennemerkit.7603,7603,511,Suojatie,,Wall,06.10.2015,351,25497189.529,6672989.837,12.046,Helsinki/MAKA,2018-11-20,POINT (6672989.837 25497189.529)
liikennemerkkipilotti_liikennemerkit.7604,7604,561,N/A,,Pole,09.10.2015,81,25492198.838,6672305.33,18.938,Helsinki/MAKA,2018-11-20,POINT (6672305.33 25492198.838)
liikennemerkkipilotti_liikennemerkit.7605,7605,521,Pysäköintipaikka,,Pole,09.10.2015,255,25493059.6,6671467.367,5.092,Helsinki/MAKA,2018-11-20,POINT (6671467.367 25493059.6)
liikennemerkkipilotti_liikennemerkit.7606,7606,511,Suojatie,,Pole,09.10.2015,100,25492183.085,6672298.54,20.247,Helsinki/MAKA,2018-11-20,POINT (6672298.54 25492183.085)
liikennemerkkipilotti_liikennemerkit.7607,7607,511,Suojatie,,Pole,06.10.2015,179,25497176.937,6672963.039,9.455,Helsinki/MAKA,2018-11-20,POINT (6672963.039 25497176.937)
liikennemerkkipilotti_liikennemerkit.7608,7608,511,Suojatie,,Pole,21.10.2015,348,25495372.074,6674087.074,12.423,Helsinki/MAKA,2018-11-20,POINT (6674087.074 25495372.074)
liikennemerkkipilotti_liikennemerkit.7609,7609,856b,Pysäköintikiekon käyttövelvollisuus,4h 8-20,Pole,09.10.2015,258,25493059.597,6671467.398,4.621,Helsinki/MAKA,2018-11-20,POINT (6671467.398 25493059.597)
liikennemerkkipilotti_liikennemerkit.7610,7610,Unclassified,Luokittelematon,,Lightpole,09.10.2015,0,25496664.6,6671293.141,4.886,Helsinki/MAKA,2018-11-20,POINT (6671293.141 25496664.6)
liikennemerkkipilotti_liikennemerkit.7611,7611,Unclassified,Luokittelematon,,Pole,09.10.2015,255,25493059.586,6671467.384,4.378,Helsinki/MAKA,2018-11-20,POINT (6671467.384 25493059.586)
liikennemerkkipilotti_liikennemerkit.7612,7612,511,Suojatie,,Trafficlight,20.10.2015,345,25495349.671,6674170.408,12.993,Helsinki/MAKA,2018-11-20,POINT (6674170.408 25495349.671)
liikennemerkkipilotti_liikennemerkit.7613,7613,511,Suojatie,,Pole,09.10.2015,90,25492145.074,6672394.06,17.89,Helsinki/MAKA,2018-11-20,POINT (6672394.0600000005 25492145.074)
liikennemerkkipilotti_liikennemerkit.7614,7614,372,Pysäköinti kielletty,,Pole,09.10.2015,81,25497252.967,6671458.433,7.239,Helsinki/MAKA,2018-11-20,POINT (6671458.433 25497252.967)
liikennemerkkipilotti_liikennemerkit.7615,7615,372,Pysäköinti kielletty,,Pole,09.10.2015,342,25493088.251,6671447.543,5.559,Helsinki/MAKA,2018-11-20,POINT (6671447.543 25493088.251)
liikennemerkkipilotti_liikennemerkit.7616,7616,855a,Maksullinen pysäköinti,9-21,Pole,09.10.2015,77,25497252.982,6671458.434,6.862,Helsinki/MAKA,2018-11-20,POINT (6671458.434 25497252.982)
liikennemerkkipilotti_liikennemerkit.7617,7617,856a,Pysäköintikiekon käyttövelvollisuus,4h 8-20,Pole,09.10.2015,341,25493088.239,6671447.542,5.048,Helsinki/MAKA,2018-11-20,POINT (6671447.542 25493088.239)
liikennemerkkipilotti_liikennemerkit.7618,7618,511,Suojatie,,Pole,06.10.2015,1,25497186.396,6672959.825,9.404,Helsinki/MAKA,2018-11-20,POINT (6672959.825 25497186.396)
liikennemerkkipilotti_liikennemerkit.7619,7619,Unclassified,Luokittelematon,,Pole,09.10.2015,77,25497253.169,6671458.344,6.69,Helsinki/MAKA,2018-11-20,POINT (6671458.344 25497253.169)
liikennemerkkipilotti_liikennemerkit.7620,7620,Unclassified,Luokittelematon,,Pole,09.10.2015,341,25493088.205,6671447.506,4.796,Helsinki/MAKA,2018-11-20,POINT (6671447.506 25493088.205)
liikennemerkkipilotti_liikennemerkit.7621,7621,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Wall,06.10.2015,358,25497193.476,6672911.785,7.887,Helsinki/MAKA,2018-11-20,POINT (6672911.785 25497193.476)
liikennemerkkipilotti_liikennemerkit.7622,7622,371,Pysäyttäminen kielletty,,Wall,06.10.2015,358,25497193.554,6672911.773,8.636,Helsinki/MAKA,2018-11-20,POINT (6672911.773 25497193.554)
liikennemerkkipilotti_liikennemerkit.7623,7623,372,Pysäköinti kielletty,,Lightpole,09.10.2015,226,25497273.19,6671478.347,7.054,Helsinki/MAKA,2018-11-20,POINT (6671478.347 25497273.19)
liikennemerkkipilotti_liikennemerkit.7624,7624,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Lightpole,09.10.2015,163,25493091.834,6671422.458,5.129,Helsinki/MAKA,2018-11-20,POINT (6671422.458 25493091.834)
liikennemerkkipilotti_liikennemerkit.8435,8435,855a,Maksullinen pysäköinti,9-21,Pole,08.10.2015,354,25497418.336,6673206.173,17.997,Helsinki/MAKA,2018-11-20,POINT (6673206.173 25497418.336)
liikennemerkkipilotti_liikennemerkit.8436,8436,851,Voimassaoloaika,unreadable,Pole,08.10.2015,359,25497418.667,6673195.914,17.413,Helsinki/MAKA,2018-11-20,POINT (6673195.914 25497418.667)
liikennemerkkipilotti_liikennemerkit.8437,8437,363_40,N/A,,Pole,06.10.2015,269,25497273.35,6673468.725,10.689,Helsinki/MAKA,2018-11-20,POINT (6673468.725 25497273.35)
liikennemerkkipilotti_liikennemerkit.8438,8438,231,Väistämisvelvollisuus risteyksessä,,Trafficlight,06.10.2015,269,25497271.334,6673468.465,10.251,Helsinki/MAKA,2018-11-20,POINT (6673468.465 25497271.334)
liikennemerkkipilotti_liikennemerkit.8439,8439,231,Väistämisvelvollisuus risteyksessä,,Trafficlight,20.10.2015,121,25495646.264,6673605.914,14.398,Helsinki/MAKA,2018-11-20,POINT (6673605.914 25495646.264)
liikennemerkkipilotti_liikennemerkit.8440,8440,363_40,N/A,,Trafficlight,20.10.2015,122,25495646.312,6673605.858,13.658,Helsinki/MAKA,2018-11-20,POINT (6673605.858 25495646.312)
liikennemerkkipilotti_liikennemerkit.8441,8441,Unclassified,Luokittelematon,,Pole,06.10.2015,92,25497270.099,6673457.834,9.295,Helsinki/MAKA,2018-11-20,POINT (6673457.834 25497270.099)
liikennemerkkipilotti_liikennemerkit.8442,8442,855a,Maksullinen pysäköinti,9-21,Pole,06.10.2015,92,25497270.124,6673457.771,9.491,Helsinki/MAKA,2018-11-20,POINT (6673457.771 25497270.124)
liikennemerkkipilotti_liikennemerkit.8443,8443,417,Liikenteen jakaja,,Other,21.10.2015,210,25495655.895,6673592.654,11.754,Helsinki/MAKA,2018-11-20,POINT (6673592.654 25495655.895)
liikennemerkkipilotti_liikennemerkit.8444,8444,371,Pysäyttäminen kielletty,,Trafficlight,21.10.2015,207,25495646.761,6673592.708,13.258,Helsinki/MAKA,2018-11-20,POINT (6673592.708 25495646.761)
liikennemerkkipilotti_liikennemerkit.8445,8445,Unclassified,Luokittelematon,,Other,06.10.2015,277,25497275.854,6673466.797,12.726,Helsinki/MAKA,2018-11-20,POINT (6673466.797 25497275.854)
liikennemerkkipilotti_liikennemerkit.8446,8446,665a,N/A,629,Other,06.10.2015,271,25497275.772,6673464.351,12.616,Helsinki/MAKA,2018-11-20,POINT (6673464.351 25497275.772)
liikennemerkkipilotti_liikennemerkit.8447,8447,372,Pysäköinti kielletty,,Pole,21.10.2015,210,25495643,6673585.282,13.837,Helsinki/MAKA,2018-11-20,POINT (6673585.282 25495643)
liikennemerkkipilotti_liikennemerkit.8448,8448,855a,Maksullinen pysäköinti,9-21,Pole,21.10.2015,214,25495643.035,6673585.283,13.402,Helsinki/MAKA,2018-11-20,POINT (6673585.283 25495643.035)
